X100.mid,0.365196947079,0.254148240227,0.365711903336,0.254836053887,0.365654070229,0.254957531185,0.365471906875,0.254269775451,0.365196947079,0.254148240227,0.365711903336,0.254836053887,0.365654070229,0.367774579327,0.372030657585,0.371629055031,0.370094483531,0.370865873076,0.364921639974,0.364792230553,0.364198942221,0.365725430903,0.371342025774,0.371473923292,0.370094483531,0.370865873076,0.364921639974,0.364792230553,0.364198942221,
X10.mid,0.366403720066,0.367445961976,0.366728860048,0.366908050335,0.366331421708,0.365067912724,0.364900683147,0.365459373726,0.366409442395,0.367445961976,0.366728860048,0.366908050335,0.366331421708,0.365701084322,0.365181626108,0.364807170173,0.365166040635,0.365873340346,0.365873698001,0.366632824045,0.410563398906,0.923280172562,0.366781396695,0.366031146919,0.876463153469,0.365873340346,0.365873698001,0.366632824045,0.410563398906,0.623539821352,
X11.mid,0.365947921758,0.910799332864,0.370752544947,0.370961602382,0.413019915345,0.924554894567,0.367133004939,0.382818075656,1.795420939002,0.366730809591,0.366940865905,0.910597322980,0.413271179508,
X12.mid,0.254954787343,0.367035940540,0.366477237305,0.365657915764,0.366254379633,0.364871325532,0.363743023102,0.366431349056,0.254954787343,0.367035940540,0.366477237305,0.365657915764,0.366562237528,0.365429509649,0.363809841531,0.365223690478,0.365192071553,0.366894863286,0.367945622700,0.365607403018,0.365299984359,0.364080950297,0.362715390245,0.365285873440,0.365192071553,0.366894863286,0.367945622700,0.365607403018,0.364928158149,
X13.mid,
X14.mid,0.303546782490,0.359981742813,0.360056623404,0.361355305817,0.305791606843,0.305733353861,0.362552998582,0.361840331665,0.361278008827,0.361490915218,0.361712884302,0.362910537160,0.211869005273,
X15.mid,
X16.mid,
X17.mid,0.305209285194,0.306132049762,0.362243123164,0.307003837801,0.363491057537,0.306279341841,0.362821512078,0.305407837393,0.305209285194,0.306132049762,0.362243123164,0.307003837801,0.363491057537,0.305787141810,0.305042710331,0.304426449243,0.360369051775,0.305568907461,0.306704647066,0.308589939870,0.365477135156,0.307352458388,0.306312976949,0.304425348767,0.360369051775,0.305568907461,0.306704647066,0.308589939870,0.319965832831,
X18.mid,0.366435766621,0.367705026814,0.366433477658,0.367534677858,0.365418416383,0.308649307267,0.364317039840,0.365082617936,0.365019380171,0.365431969522,0.366172942327,0.367113749976,0.365627400750,
X19.mid,0.372550557694,0.314190040254,0.371586815355,0.370882227352,0.369792684489,0.315501103578,0.371290003711,0.314869579143,0.372550557694,0.314190040254,0.371586815355,0.369845645364,0.368202379917,0.369011173820,0.312964014609,0.370232004869,0.370031001365,0.369878061812,0.367896072269,0.367908553833,0.367676228321,0.367851711591,0.312705616945,0.369645700618,0.370031001365,0.369878061812,0.368400803860,
X1.mid,0.363061766541,0.307010072278,0.364619519252,0.365080950844,0.364320111010,0.364485492229,0.364196187633,0.364275541152,0.307894337584,0.365302890025,0.364365556387,0.365449970315,0.365624659145,0.308439285654,0.365699598428,0.365295971121,0.364357129287,0.307231531063,0.363625145546,0.362936212612,0.363691444556,
X20.mid,0.365970742206,0.367742162479,0.366404766360,0.366966335963,0.368773575795,0.368459033789,0.369440487740,0.369240420958,0.365970742206,0.367742162479,0.366404766360,0.366966335963,0.368773575795,0.368635690225,0.369380487643,0.387385170484,0.366544598069,0.366454061949,0.367270767693,0.367865281083,0.368218623814,0.368716908945,0.367360814103,0.386495442436,0.366544598069,0.366454061949,0.367270767693,0.367865281083,0.368218623814,
X21.mid,
X22.mid,
