X100.mid,0.206566656399,0.206546616534,0.206570873243,0.206564673109,0.206570814226,0.206596498327,0.299699924781,0.207802696337,0.206566656399,0.206546616534,0.206570873243,0.206564673109,0.206570814226,0.206596498327,0.299699924781,0.210636021359,0.206604854279,0.206530154907,0.299702637366,0.207887550417,0.101291276584,0.208182843387,0.299681509862,0.210621495581,0.206604854279,0.206530154907,0.299702637366,0.207887550417,0.101291276584,0.208182843387,0.299681509862,
X10.mid,0.206576245639,0.206563534601,0.206554446630,0.206583918084,0.206591557748,0.206549060180,0.299680568031,0.206531035416,0.206568072970,0.206563534601,0.206554446630,0.206583918084,0.206591557748,0.206549060180,0.299680568031,0.206545029395,0.206567164634,0.299705468311,0.207050425874,0.206546151389,0.206564064035,0.206667962773,0.387246869198,0.206577489666,0.530777127207,0.299705468311,0.207050425874,0.206546151389,0.206564064035,0.206667962773,0.387246869198,0.848580793561,
X11.mid,0.206555118569,0.530808911860,0.206564011093,0.206522048054,0.206512378426,0.206538089238,0.206577417480,0.206643803768,0.530804665321,0.000122107763,0.206639381237,0.530811649456,0.206571607746,0.206638819385,0.206592236862,
X12.mid,0.206553212160,0.206602440894,0.206553456566,0.206604308309,0.206600242822,0.206543981545,0.000029021338,0.206442963356,0.206553212160,0.206602440894,0.206553456566,0.206604308309,0.206600242822,0.206543981545,0.100088402666,0.207014210764,0.206552073717,0.206557240952,0.206545421937,0.206651751688,0.206664003625,0.000044316058,0.100461671954,0.207406480651,0.206552073717,0.206557240952,0.206545421937,0.206651751688,0.206664003625,0.000044316058,0.000031593471,
X13.mid,
X14.mid,0.100567873316,0.100068378782,0.193786545123,0.194240303764,0.193630039261,0.208282339595,0.196154358330,0.197382957494,0.196202222868,0.194411614844,0.193650639071,0.194341919558,0.193884531705,0.101705627262,0.000531380900,
X15.mid,
X16.mid,
X17.mid,0.304367480613,0.194639673824,0.196358820179,0.200966733672,0.198172598351,0.208650970025,0.000477930622,0.196948439768,0.304367480613,0.194639673824,0.196358820179,0.200966733672,0.198172598351,0.208650970025,0.000477930622,0.299399587575,0.299670872930,0.300135299089,0.193639701639,0.103106089998,0.302817136749,0.209639867636,0.002276593157,0.299404714699,0.299670872930,0.300135299089,0.193639701639,0.103106089998,0.302817136749,0.209639867636,0.002428276931,
X18.mid,0.194000792900,0.210253978329,0.299749702419,0.103753160000,0.194000792900,0.210253978329,0.192758796087,0.207799864507,0.100876397979,0.206608524453,0.100135023481,0.207049317543,0.099638526932,0.206603468946,0.192747404285,
X19.mid,0.207409213297,0.207444653104,0.207472131558,0.207476669311,0.207510730184,0.206670763179,0.206571219980,0.207455630913,0.207409213297,0.207444653104,0.207472131558,0.207476669311,0.207510730184,0.206684590771,0.206564856161,0.206707436190,0.207825009764,0.207840462873,0.206616001922,0.206707436190,0.206638839252,0.206593490947,0.206598366882,0.206617923168,0.207825009764,0.207840462873,0.206616001922,0.206707436190,0.206636285405,
X1.mid,0.207522747986,0.207044824501,0.103219282523,0.210637179001,0.207082056743,0.206578978505,0.099585732705,0.100826486534,0.208679365324,0.207984042848,0.207544359995,0.207577870170,0.207085158894,0.100841276929,0.207785197713,0.100958648336,0.101459744577,0.100599946161,0.207024691615,0.100944922648,0.101443161285,0.207886333088,0.207405189053,
X20.mid,0.206597877159,0.206650358576,0.206544922014,0.244093223745,0.206567546180,0.206554891564,0.299692099331,0.247662540393,0.206597877159,0.206650358576,0.206544922014,0.244093223745,0.206567546180,0.206554891564,0.299692099331,0.207466106647,0.206631308842,0.206542382280,0.299680469673,0.207035017524,0.206547355999,0.174159357279,0.299710467184,0.207436933161,0.206631308842,0.206542382280,0.299680469673,0.207035017524,0.206547355999,0.174159357279,0.299710467184,
X21.mid,
X22.mid,
X23.mid,0.210604884570,0.209359564495,0.299690838197,0.194356566149,0.208655856036,0.737293876460,0.206536669462,0.100992220568,0.210739616692,0.209359564495,0.299690838197,0.194356566149,0.208655856036,0.737293876460,0.299668060164,0.208254634005,0.209436020946,0.210190378248,0.207814317829,0.208284838895,0.208284002234,0.208198440765,0.208216656042,0.207032801355,0.209436020946,0.210190378248,0.207814317829,0.208284838895,0.208284002234,0.208198440765,0.208216656042,0.000040652484,
X24.mid,0.591830472336,0.594434234351,0.589153043280,0.521054272297,0.587880659189,0.589518915743,0.587523781440,0.781827777850,0.328510107870,0.784027197478,0.592359794231,0.784646747976,0.462170747603,0.462167969801,0.811204045537,
X25.mid,0.586461986977,0.779233959263,0.586937303713,0.779263645992,0.778601866627,1.000973180614,
X26.mid,
X27.mid,0.208231226649,0.208281669283,0.207402216441,0.207401706069,0.208251990494,0.208240169848,0.207398061979,0.207405031614,0.208231226649,0.208281669283,0.207402216441,0.207401706069,0.208251990494,0.208240169848,0.207398061979,0.206596437513,0.206572405566,0.206618459335,0.206653078127,0.206651748596,0.206565811633,0.206537092963,0.206639200292,0.206676978322,0.206572405566,0.206618459335,0.206653078127,0.206651748596,0.206565811633,0.206537092963,0.206639200292,
X28.mid,
X29.mid,0.207395967717,0.207431781323,0.206553456896,0.206552251574,0.206590264297,0.206541736664,0.099580929371,0.000112663785,0.206553545499,0.206559747463,0.099589251486,0.000098179205,0.206574009620,0.206610951358,0.000052027565,
X2.mid,0.207031225826,0.206578831209,0.000067598650,0.206516436253,0.100449831263,0.207407436355,0.196884403601,0.213072901444,0.207043015404,0.206764274738,0.206720660944,0.207076530254,0.207058943587,0.206567557764,0.000030997024,
X30.mid,0.102031468100,0.299973870926,0.207179590064,0.299825338215,0.300293388231,0.207551427453,0.207047541097,0.303912883126,0.104760139453,0.299973870926,0.207179590064,0.299825338215,0.300293388231,0.207551427453,0.207047541097,0.769701084354,0.210931267573,0.739660346877,0.208955356038,1.322530370195,0.206535956668,1.379257234191,0.206569378574,0.769700470579,0.210931267573,0.739660346877,0.208955356038,1.322530370195,0.206535956668,1.379257234191,0.206569378574,0.000033239421,
X31.mid,0.207028282009,0.207783418226,0.101316482891,0.208674702751,0.208176644285,0.100878800902,0.209481405534,0.208669312596,0.207028282009,0.207783418226,0.101316482891,0.208674702751,0.208176644285,0.100878800902,0.209481405534,0.208241283090,0.206563776292,0.206522791791,0.206543106110,0.206522596108,0.206556653093,0.207828846610,0.207806146907,0.206627582234,0.206563776292,0.206522791791,0.206543106110,0.206522596108,0.206556653093,0.207828846610,0.207806146907,
