0.100739628262,0.100134680451,0.100183190676,0.100097816693,0.099790406463,0.100720157698,0.099233424214,0.099233424214,0.100739628262,0.100134680451,0.100183190676,0.100097816693,0.099790406463,0.100720157698,0.004779165607,
0.112094140582,0.112347422686,0.110514588497,0.111508670129,0.111909259107,0.112568897123,0.110572924733,0.110572924733,0.112094140582,0.112347422686,0.110514588497,0.111508670129,0.111909259107,0.112568897123,
0.108188564487,0.106671622047,0.106385099099,0.106661638868,0.106642720261,0.107208193305,0.105198968227,0.105198968227,0.107931271170,0.106929192054,0.106385099099,0.106661638868,0.106385099099,0.107465615599,
0.114292238009,0.117836222150,0.114292238009,0.113644556593,0.116370235137,0.115400161308,0.114328897634,0.109458117623,0.109206439954,0.112330617158,0.109206439954,0.109568096498,0.110571405074,0.111328665812,
0.102594030503,0.104989564579,0.102594030503,0.102659677353,0.104829239073,0.102888864737,0.103748708082,0.103748708082,0.104471540202,0.104989564579,0.102594030503,0.102659677353,0.104829239073,0.102888864737,
0.111956734244,0.112195577533,0.111205753445,0.111120320231,0.112317665408,0.111834646369,0.108420909619,0.109356628797,0.111956734244,0.112195577533,0.111205753445,0.111120320231,0.112317665408,0.110510498372,
0.108143486498,0.107903850663,0.107015194410,0.107170344680,0.107151456165,0.107886064204,0.105659890365,0.106651382516,0.108128497267,0.108500997499,0.107233540955,0.106786212625,0.107908667109,0.107711112698,
0.111656775498,0.109963814047,0.109107534153,0.111844474510,0.109364639268,0.111400130371,0.108094161870,0.112972023496,0.115669251846,0.114853162930,0.111778238369,0.116859808513,0.111778238369,0.008106702650,
0.103228139496,0.106013155480,0.103228139496,0.103656625084,0.104994559916,0.103885513293,0.104048371604,0.104048371604,0.103228139496,0.106013155480,0.103228139496,0.103656625084,0.104994559916,0.103885513293,
0.121724361936,0.118342879942,0.118882482173,0.118135743279,0.119890306423,0.119214313312,0.116296533249,0.116296533249,0.121724361936,0.118342879942,0.118882482173,0.118135743279,0.119890306423,0.119214313312,
0.105604346340,0.103797122963,0.104522058274,0.103711799172,0.104780012304,0.104259893070,0.102971223510,0.102971223510,0.105346591693,0.104055206632,0.104522058274,0.103711799172,0.104522058274,0.104517841925,
0.110612623326,0.110612623326,0.112083910073,0.110869458405,0.111128280053,0.110976357788,0.111384986744,0.118021619922,0.118241215242,0.116285938534,0.120558867182,0.116541729214,0.119990947078,0.117985689284,0.119422061718,3.378817321916,
0.052345556660,0.051481141694,0.051784963049,0.051743792171,0.051308624604,0.052336644745,0.050747413275,0.050747413275,0.052345556660,0.051481141694,0.051784963049,0.051743792171,0.051308624604,0.052517903490,
0.057383943997,0.055647644616,0.056388149217,0.056346965909,0.055475646227,0.057374978608,0.054080684045,0.054080684045,0.057383943997,0.055647644616,0.056388149217,0.056346965909,0.055475646227,0.058484853079,
0.107465615599,0.107395114760,0.106385099099,0.105937820961,0.107366227464,0.106484752852,0.105923345792,0.105923345792,0.107208193305,0.107652555643,0.106385099099,0.105937820961,0.107108735478,0.106742304252,
0.105604346340,0.103797122963,0.104522058274,0.103711799172,0.104055206632,0.104984449761,0.102971223510,0.102971223510,0.105346591693,0.104055206632,0.104522058274,0.103711799172,0.103797122963,0.105242269111,
0.117850593267,0.115169135455,0.115169135455,0.115723646658,0.116277174884,0.116780392618,0.113398307937,0.109978579443,0.111559905435,0.111842304443,0.111559905435,0.110015233800,0.112500829528,0.111986387179,
0.133438799460,0.126570614274,0.128055183455,0.128963068464,0.130045495303,0.130008722304,0.122273897745,0.124473093696,0.133438799460,0.126570614274,0.128055183455,0.128963068464,0.130045495303,0.127461377662,
0.104608016911,0.106719078130,0.104608016911,0.104522583697,0.105725023545,0.105240351188,0.104608016911,0.104608016911,0.104608016911,0.106719078130,0.104608016911,0.104522583697,0.105725023545,0.105240351188,
0.108244963128,0.107130735089,0.107130735089,0.106572447230,0.108244963128,0.107167365626,0.105819116055,0.105819116055,0.108244963128,0.107130735089,0.107130735089,0.106572447230,0.108244963128,0.107167365626,
0.107630901016,0.107075276731,0.106552829573,0.105799571100,0.107276789590,0.106418951526,0.105602977831,0.105602977831,0.107630901016,0.107075276731,0.106552829573,0.105799571100,0.107276789590,0.105139627082,
