0.029451829489,0.029444602996,0.029304091022,0.029460561744,0.029451829489,0.029304091022,0.029304091022,0.029880191207,0.029642037767,0.029719503769,0.029880191207,0.029653529302,0.029642037767,0.029859967586,0.029304091022,0.029304091022,0.029451829489,0.029444602996,0.029304091022,0.029460561744,0.029451829489,0.029304091022,0.006385644302,
0.041603314874,0.041941905430,0.041549224907,0.041872433283,0.041603314874,0.041549224907,0.041606876892,0.041301960606,0.041314192041,0.041153434075,0.041359610167,0.040858301258,0.041314192041,0.041546221509,0.041549224907,0.041606876892,0.041603314874,0.041941905430,0.041549224907,0.041872433283,0.041603314874,0.017196307149,
0.037987150692,0.038051140985,0.037599421867,0.037827574615,0.037987150692,0.037599421867,0.037689335736,0.037067036114,0.036768968705,0.036684701011,0.036841809637,0.036633670167,0.036768968705,0.037136771913,0.037599421867,0.037689335736,0.037987150692,0.037987150692,0.037599421867,0.037891572884,0.037987150692,0.013386739423,
0.044241725508,0.044322664241,0.044759196262,0.044686968874,0.044241725508,0.044322664241,0.044250409738,0.043682231645,0.043122527460,0.042507618159,0.041339153877,0.040698727029,0.040575679199,0.039959637131,0.039389818102,0.039389818102,0.039415870792,0.039389818102,0.039666755627,0.039827845036,0.039415870792,0.015514332026,
0.033022017403,0.033480466653,0.033577904539,0.033367190177,0.033022017403,0.033480466653,0.033308665924,0.033353444397,0.033640041124,0.033836126704,0.033582759010,0.033605800836,0.034106749033,0.033836126704,0.033947203749,0.033775461402,0.033488902815,0.033480466653,0.033577904539,0.033367190177,0.033022017403,0.009858825168,
0.043809745359,0.043809745359,0.043899380009,0.043801062644,0.043809745359,0.043623298712,0.043391386439,0.042337681712,0.041878493342,0.041858256671,0.041788731783,0.041907413308,0.041878493342,0.042317445041,0.043623298712,0.043623298712,0.043809745359,0.043809745359,0.043899380009,0.043801062644,0.043481047085,0.018164858545,
0.038538006426,0.038422217068,0.038290030153,0.038378438068,0.038538006426,0.038138955147,0.038200121887,0.037803724510,0.037511637383,0.037461831694,0.037502046597,0.037479800677,0.037649547198,0.037883184174,0.038571667199,0.038481758933,0.038628304144,0.038796601132,0.038571667199,0.038712525467,0.038628304144,0.014089671463,
0.042820452980,0.042637227184,0.042247996741,0.042820452980,0.042573455040,0.042247996741,0.042593318335,0.041519902294,0.042000215603,0.043103755625,0.044193975656,0.044142537491,0.045340049968,0.046668185471,0.047710175396,0.048239718824,0.048376558358,0.047945006472,0.047710175396,0.048112918903,0.021851535815,
0.033273490667,0.033461170974,0.033804742113,0.033625788178,0.033273490667,0.033461170974,0.033567283029,0.033874111904,0.034077575988,0.033980185681,0.033636684231,0.033725422785,0.034077575988,0.033980185681,0.033461170974,0.033567283029,0.033273490667,0.033461170974,0.033804742113,0.033625788178,0.033273490667,0.010028768192,
0.050260003134,0.050502895517,0.049793515149,0.049877546180,0.050260003134,0.049793515149,0.049607980768,0.049184680523,0.048540851035,0.048288905358,0.048749903992,0.048674460167,0.048540851035,0.048999075625,0.049793515149,0.049607980768,0.050260003134,0.050502895517,0.049793515149,0.049877546180,0.050260003134,0.024165562300,
0.033593631941,0.033747972944,0.033475057625,0.033433507478,0.033593631941,0.033475057625,0.033294698168,0.034049237943,0.033660236600,0.033575830729,0.033804767697,0.033776377149,0.033660236600,0.033848735214,0.033475057625,0.033294698168,0.033593631941,0.033683791495,0.033475057625,0.033497700962,0.033593631941,0.010150711694,
