
0.009596589578,0.009682881692,0.000000000000,0.005947181076,0.010315956116,
0.005403949538,0.055689880561,0.025633148257,0.000000000000,0.000000000000,0.079451468823,0.015443213734,
0.000000000000,0.003735627479,
0.028233070313,0.059873074918,
0.001085353770,0.000000000000,0.042197625820,0.026741264391,0.019833130383,0.000000000000,
0.000000000000,0.000000000000,0.021542878700,0.024501043729,0.100760934180,0.014910973156,
0.000000000000,0.024271979010,0.000000000000,
0.014024059850,0.026062253610,0.014588136071,
0.001627377682,0.000000000000,0.015368919855,0.027554590193,0.017924003642,
0.000000000000,0.017393473078,0.000000000000,0.015592591455,0.010264218403,0.008888380907,0.000000000000,
0.000000000000,0.030843402149,0.095266927378,0.005159506611,
0.000000000000,0.024989832158,0.144183941682,0.008587650684,0.000000000000,
0.002671832390,0.067132489542,

0.023230968760,0.028124257995,
0.010783448316,0.007470713343,0.001813762713,0.000000000000,
0.015741255762,0.000000000000,0.000000000000,
0.003920983342,0.029415674917,0.011945045502,0.000000000000,0.019753221803,0.000000000000,
0.022470947771,0.120131754837,0.000000000000,0.000000000000,0.000000000000,0.013266125149,0.014129764796,
0.004984162897,0.000000000000,
0.023948898264,
0.010808471990,0.000000000000,
0.008543743710,0.002678016291,0.000000000000,0.000000000000,0.000000000000,0.016982133989,
0.000000000000,0.016485025604,0.115715288540,
0.011108612374,0.006456410602,0.122229701708,0.012894836473,0.004965498463,0.000000000000,
0.003514204606,0.011979853588,0.045101053184,
0.000000000000,0.003376162489,0.034020273592,0.046492190408,0.077718505586,
0.000000000000,0.016038436967,0.000000000000,
0.007354759132,0.000000000000,0.000000000000,0.009357187732,0.000000000000,
0.000000000000,

0.000000000000,
0.010776183998,0.055655882815,0.010483569225,0.007223150877,
0.000000000000,0.011736814727,0.043265853118,0.000000000000,0.006739382956,0.000000000000,0.010948372832,0.000000000000,
0.015186596855,
0.000000000000,0.000000000000,
0.016573289049,0.010184017590,0.000000000000,0.029207069042,0.001921225238,0.018821999800,0.007348215301,
0.000000000000,0.000000000000,
0.011482117528,0.006301934701,0.021794796082,0.000000000000,0.016896345241,0.007210978809,
0.008458200239,0.000000000000,0.000000000000,0.002607817447,
0.008704354087,0.018618721748,0.000000000000,0.013791063787,0.022647540027,0.000000000000,
0.000000000000,0.011861917925,0.000000000000,
0.000000000000,0.000000000000,0.000000000000,0.012567285544,0.000000000000,0.000000000000,
0.013998629265,0.000000000000,0.054999247770,0.012725170248,
0.019358905895,0.017976229028,0.017254425777,0.020759107947,0.011107976691,0.005113354865,
0.026908190120,0.068346665906,

0.000000000000,0.005592711142,0.003295898441,0.007201625765,0.030936230705,0.122575250140,0.061002639602,
0.000000000000,0.000000000000,0.000000000000,0.067167688833,0.020524953189,0.085019059688,0.015486245748,
0.005291499178,
0.000000000000,0.000000000000,0.047732684453,
0.000000000000,0.015005310777,0.120464235440,0.034714112306,
0.001567273064,0.005231278134,0.000000000000,0.000000000000,

0.014679250614,0.002928668271,0.000000000000,
0.093573184053,0.067314963292,0.018643387512,0.007415031824,
0.016835909050,0.072400749874,
0.004994798114,
0.009213231649,
0.020065502724,0.000000000000,
0.000000000000,
0.003933158571,0.014643495501,

0.033846710429,0.000000000000,0.000000000000,0.015741374902,0.031614677532,
0.015658698093,0.012373644648,0.000000000000,0.001002622795,0.015775122795,0.014268415370,0.002574707965,
0.000000000000,
0.015438393625,0.013297811644,0.005202753703,0.000000000000,
0.000000000000,0.004161321381,0.002633321245,0.006422051255,
0.038037757894,0.000000000000,0.000000000000,0.000000000000,0.010084540643,
0.000000000000,0.016738962673,0.000000000000,0.009660540245,
0.003768561655,0.000000000000,0.012867143167,0.006317058479,0.079869362360,0.014239913052,
0.023149782305,0.094085613473,0.003159916675,0.006132630146,0.000000000000,
0.008036956871,0.012549882576,0.000000000000,
0.000000000000,0.023787181466,0.011143154486,0.022864523193,0.000000000000,0.000000000000,0.005786779109,
0.025993799790,
0.000000000000,
0.001766822771,0.000000000000,0.005690240887,0.000000000000,0.037691561840,0.011701847880,0.011124566859,
0.000000000000,0.000000000000,0.030231320261,

0.018447368603,0.011414068109,0.000000000000,0.016287462250,
0.011547409955,0.016622534336,
0.117564072892,0.000000000000,0.014690372379,0.011080096310,0.000000000000,0.013293718849,0.006392180303,
0.014381641861,0.001649874590,0.005672054583,0.000000000000,0.010629360676,
0.015743755162,0.007843926029,0.005594168829,0.012329470126,0.068976770766,0.039594892755,
0.014539410465,0.000000000000,0.000000000000,0.086626718743,0.036040547789,0.000000000000,0.000000000000,0.000000000000,
0.022055794554,0.084866397488,
0.000000000000,0.005874106823,0.000000000000,0.019000650495,
0.010599120091,
0.006724057099,0.092696439010,
0.004567569083,0.000000000000,0.000000000000,0.000000000000,
0.019089528609,0.000000000000,0.000000000000,0.003029285972,0.002684120113,0.013250386481,0.000000000000,
0.000000000000,0.010419927566,0.001662942726,0.000000000000,0.108205702372,
0.012228329862,0.022806846663,0.010348456808,0.011802024911,0.005963141300,0.013298368240,
0.009886502881,
0.012320650236,
0.004733334625,0.001761433079,0.000000000000,0.000000000000,0.000000000000,
!! Not enough voices,
0.014661887852,0.000000000000,0.015786191163,
0.004625324931,0.010006818115,0.016528668041,0.014212155439,0.017021673712,
